"id";"part2b";"part2t";"part1";"scope";"type";"ref_name";"comment";"active";"created_at";"updated_at";"locale"
"alz";"";"";"";"I";"L";"Alur";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"ama";"";"";"";"I";"E";"Amanayé";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amb";"";"";"";"I";"L";"Ambo";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amc";"";"";"";"I";"L";"Amahuaca";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"ame";"";"";"";"I";"L";"Yanesha'";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amf";"";"";"";"I";"L";"Hamer-Banna";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amg";"";"";"";"I";"L";"Amurdak";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amh";"amh";"amh";"am";"I";"L";"Amharic";"";1;"2015-08-25 16:37:43";"2015-08-26 09:27:17";""
"ami";"";"";"";"I";"L";"Amis";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amj";"";"";"";"I";"L";"Amdang";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amk";"";"";"";"I";"L";"Ambai";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"aml";"";"";"";"I";"L";"War-Jaintia";"";0;"2015-08-25 16:37:43";"2015-08-25 16:37:43";""
"amm";"";"";"";"I";"L";"Ama (Papua New Guinea)";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amn";"";"";"";"I";"L";"Amanab";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amo";"";"";"";"I";"L";"Amo";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amp";"";"";"";"I";"L";"Alamblak";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amq";"";"";"";"I";"L";"Amahai";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amr";"";"";"";"I";"L";"Amarakaeri";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"ams";"";"";"";"I";"L";"Southern Amami-Oshima";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amt";"";"";"";"I";"L";"Amto";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amu";"";"";"";"I";"L";"Guerrero Amuzgo";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amv";"";"";"";"I";"L";"Ambelau";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amw";"";"";"";"I";"L";"Western Neo-Aramaic";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amx";"";"";"";"I";"L";"Anmatyerre";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amy";"";"";"";"I";"L";"Ami";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"amz";"";"";"";"I";"E";"Atampaya";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"ana";"";"";"";"I";"E";"Andaqui";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"anb";"";"";"";"I";"E";"Andoa";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"anc";"";"";"";"I";"L";"Ngas";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"and";"";"";"";"I";"L";"Ansus";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"ane";"";"";"";"I";"L";"Xârâcùù";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"anf";"";"";"";"I";"L";"Animere";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"ang";"ang";"ang";"";"I";"H";"Old English (ca. 450-1100)";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"anh";"";"";"";"I";"L";"Nend";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"ani";"";"";"";"I";"L";"Andi";"";0;"2015-08-25 16:37:44";"2015-08-25 16:37:44";""
"anj";"";"";"";"I";"L";"Anor";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"ank";"";"";"";"I";"L";"Goemai";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anl";"";"";"";"I";"L";"Anu-Hkongso Chin";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anm";"";"";"";"I";"L";"Anal";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"ann";"";"";"";"I";"L";"Obolo";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"ano";"";"";"";"I";"L";"Andoque";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anp";"anp";"anp";"";"I";"L";"Angika";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anq";"";"";"";"I";"L";"Jarawa (India)";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anr";"";"";"";"I";"L";"Andh";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"ans";"";"";"";"I";"E";"Anserma";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"ant";"";"";"";"I";"L";"Antakarinya";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anu";"";"";"";"I";"L";"Anuak";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anv";"";"";"";"I";"L";"Denya";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anw";"";"";"";"I";"L";"Anaang";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anx";"";"";"";"I";"L";"Andra-Hus";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"any";"";"";"";"I";"L";"Anyin";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"anz";"";"";"";"I";"L";"Anem";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aoa";"";"";"";"I";"L";"Angolar";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aob";"";"";"";"I";"L";"Abom";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aoc";"";"";"";"I";"L";"Pemon";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aod";"";"";"";"I";"L";"Andarum";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aoe";"";"";"";"I";"L";"Angal Enen";"";0;"2015-08-25 16:37:45";"2015-08-25 16:37:45";""
"aof";"";"";"";"I";"L";"Bragat";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aog";"";"";"";"I";"L";"Angoram";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aoh";"";"";"";"I";"E";"Arma";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aoi";"";"";"";"I";"L";"Anindilyakwa";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aoj";"";"";"";"I";"L";"Mufian";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aok";"";"";"";"I";"L";"Arhö";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aol";"";"";"";"I";"L";"Alor";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aom";"";"";"";"I";"L";"Ömie";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aon";"";"";"";"I";"L";"Bumbita Arapesh";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aor";"";"";"";"I";"E";"Aore";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aos";"";"";"";"I";"L";"Taikat";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aot";"";"";"";"I";"L";"Atong (India)";"";0;"2015-08-25 16:37:46";"2015-08-25 16:37:46";""
"aou";"";"";"";"I";"L";"A'ou";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"aox";"";"";"";"I";"L";"Atorada";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"aoz";"";"";"";"I";"L";"Uab Meto";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apb";"";"";"";"I";"L";"Sa'a";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apc";"";"";"";"I";"L";"North Levantine Arabic";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apd";"";"";"";"I";"L";"Sudanese Arabic";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"ape";"";"";"";"I";"L";"Bukiyip";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apf";"";"";"";"I";"L";"Pahanan Agta";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apg";"";"";"";"I";"L";"Ampanang";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"aph";"";"";"";"I";"L";"Athpariya";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"api";"";"";"";"I";"L";"Apiaká";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apj";"";"";"";"I";"L";"Jicarilla Apache";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apk";"";"";"";"I";"L";"Kiowa Apache";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apl";"";"";"";"I";"L";"Lipan Apache";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apm";"";"";"";"I";"L";"Mescalero-Chiricahua Apache";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apn";"";"";"";"I";"L";"Apinayé";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apo";"";"";"";"I";"L";"Ambul";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"app";"";"";"";"I";"L";"Apma";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apq";"";"";"";"I";"L";"A-Pucikwar";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apr";"";"";"";"I";"L";"Arop-Lokep";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"aps";"";"";"";"I";"L";"Arop-Sissano";"";0;"2015-08-25 16:37:47";"2015-08-25 16:37:47";""
"apt";"";"";"";"I";"L";"Apatani";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apu";"";"";"";"I";"L";"Apurinã";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apv";"";"";"";"I";"E";"Alapmunte";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apw";"";"";"";"I";"L";"Western Apache";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apx";"";"";"";"I";"L";"Aputai";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apy";"";"";"";"I";"L";"Apalaí";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"apz";"";"";"";"I";"L";"Safeyoka";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqc";"";"";"";"I";"L";"Archi";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqd";"";"";"";"I";"L";"Ampari Dogon";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqg";"";"";"";"I";"L";"Arigidi";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqm";"";"";"";"I";"L";"Atohwaim";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqn";"";"";"";"I";"L";"Northern Alta";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqp";"";"";"";"I";"E";"Atakapa";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqr";"";"";"";"I";"L";"Arhâ";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqt";"";"";"";"I";"L";"Angaité";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"aqz";"";"";"";"I";"L";"Akuntsu";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"ara";"ara";"ara";"ar";"M";"L";"Arabic";"";1;"2015-08-25 16:37:48";"2015-08-25 16:46:00";""
"arb";"";"";"";"I";"L";"Standard Arabic";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"arc";"arc";"arc";"";"I";"A";"Official Aramaic (700-300 BCE)";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"ard";"";"";"";"I";"E";"Arabana";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"are";"";"";"";"I";"L";"Western Arrarnta";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"arg";"arg";"arg";"an";"I";"L";"Aragonese";"";1;"2015-08-25 16:37:48";"2015-08-26 09:59:23";""
"arh";"";"";"";"I";"L";"Arhuaco";"";0;"2015-08-25 16:37:48";"2015-08-25 16:37:48";""
"ari";"";"";"";"I";"L";"Arikara";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arj";"";"";"";"I";"E";"Arapaso";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"ark";"";"";"";"I";"L";"Arikapú";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arl";"";"";"";"I";"L";"Arabela";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arn";"arn";"arn";"";"I";"L";"Mapudungun";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"aro";"";"";"";"I";"L";"Araona";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arp";"arp";"arp";"";"I";"L";"Arapaho";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arq";"";"";"";"I";"L";"Algerian Arabic";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arr";"";"";"";"I";"L";"Karo (Brazil)";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"ars";"";"";"";"I";"L";"Najdi Arabic";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"aru";"";"";"";"I";"E";"Aruá (Amazonas State)";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arv";"";"";"";"I";"L";"Arbore";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arw";"arw";"arw";"";"I";"L";"Arawak";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arx";"";"";"";"I";"L";"Aruá (Rodonia State)";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"ary";"";"";"";"I";"L";"Moroccan Arabic";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"arz";"";"";"";"I";"L";"Egyptian Arabic";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"asa";"";"";"";"I";"L";"Asu (Tanzania)";"";0;"2015-08-25 16:37:49";"2015-08-25 16:37:49";""
"asb";"";"";"";"I";"L";"Assiniboine";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asc";"";"";"";"I";"L";"Casuarina Coast Asmat";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asd";"";"";"";"I";"L";"Asas";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"ase";"";"";"";"I";"L";"American Sign Language";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asf";"";"";"";"I";"L";"Australian Sign Language";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asg";"";"";"";"I";"L";"Cishingini";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"ash";"";"";"";"I";"E";"Abishira";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asi";"";"";"";"I";"L";"Buruwai";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asj";"";"";"";"I";"L";"Sari";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"ask";"";"";"";"I";"L";"Ashkun";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asl";"";"";"";"I";"L";"Asilulu";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asm";"asm";"asm";"as";"I";"L";"Assamese";"";1;"2015-08-25 16:37:50";"2015-08-26 09:33:30";""
"asn";"";"";"";"I";"L";"Xingú Asuriní";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"aso";"";"";"";"I";"L";"Dano";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asp";"";"";"";"I";"L";"Algerian Sign Language";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asq";"";"";"";"I";"L";"Austrian Sign Language";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asr";"";"";"";"I";"L";"Asuri";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"ass";"";"";"";"I";"L";"Ipulo";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"ast";"ast";"ast";"";"I";"L";"Asturian";"";0;"2015-08-25 16:37:50";"2015-08-25 16:37:50";""
"asu";"";"";"";"I";"L";"Tocantins Asurini";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"asv";"";"";"";"I";"L";"Asoa";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"asw";"";"";"";"I";"L";"Australian Aborigines Sign Language";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"asx";"";"";"";"I";"L";"Muratayak";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"asy";"";"";"";"I";"L";"Yaosakor Asmat";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"asz";"";"";"";"I";"L";"As";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"ata";"";"";"";"I";"L";"Pele-Ata";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atb";"";"";"";"I";"L";"Zaiwa";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atc";"";"";"";"I";"E";"Atsahuaca";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atd";"";"";"";"I";"L";"Ata Manobo";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"ate";"";"";"";"I";"L";"Atemble";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atg";"";"";"";"I";"L";"Ivbie North-Okpela-Arhe";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"ati";"";"";"";"I";"L";"Attié";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atj";"";"";"";"I";"L";"Atikamekw";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atk";"";"";"";"I";"L";"Ati";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atl";"";"";"";"I";"L";"Mt. Iraya Agta";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atm";"";"";"";"I";"L";"Ata";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atn";"";"";"";"I";"L";"Ashtiani";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"ato";"";"";"";"I";"L";"Atong (Cameroon)";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atp";"";"";"";"I";"L";"Pudtol Atta";"";0;"2015-08-25 16:37:51";"2015-08-25 16:37:51";""
"atq";"";"";"";"I";"L";"Aralle-Tabulahan";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atr";"";"";"";"I";"L";"Waimiri-Atroari";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"ats";"";"";"";"I";"L";"Gros Ventre";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"att";"";"";"";"I";"L";"Pamplona Atta";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atu";"";"";"";"I";"L";"Reel";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atv";"";"";"";"I";"L";"Northern Altai";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atw";"";"";"";"I";"L";"Atsugewi";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atx";"";"";"";"I";"L";"Arutani";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aty";"";"";"";"I";"L";"Aneityum";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"atz";"";"";"";"I";"L";"Arta";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aua";"";"";"";"I";"L";"Asumboa";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aub";"";"";"";"I";"L";"Alugu";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"auc";"";"";"";"I";"L";"Waorani";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aud";"";"";"";"I";"L";"Anuta";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aug";"";"";"";"I";"L";"Aguna";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"auh";"";"";"";"I";"L";"Aushi";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aui";"";"";"";"I";"L";"Anuki";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"auj";"";"";"";"I";"L";"Awjilah";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"auk";"";"";"";"I";"L";"Heyo";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aul";"";"";"";"I";"L";"Aulua";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aum";"";"";"";"I";"L";"Asu (Nigeria)";"";0;"2015-08-25 16:37:52";"2015-08-25 16:37:52";""
"aun";"";"";"";"I";"L";"Molmo One";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auo";"";"";"";"I";"E";"Auyokawa";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"aup";"";"";"";"I";"L";"Makayam";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auq";"";"";"";"I";"L";"Anus";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"aur";"";"";"";"I";"L";"Aruek";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"aut";"";"";"";"I";"L";"Austral";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auu";"";"";"";"I";"L";"Auye";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auw";"";"";"";"I";"L";"Awyi";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"aux";"";"";"";"I";"E";"Aurá";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auy";"";"";"";"I";"L";"Awiyaana";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"auz";"";"";"";"I";"L";"Uzbeki Arabic";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"ava";"ava";"ava";"av";"I";"L";"Avaric";"";1;"2015-08-25 16:37:53";"2015-08-25 16:46:00";""
"avb";"";"";"";"I";"L";"Avau";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avd";"";"";"";"I";"L";"Alviri-Vidari";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"ave";"ave";"ave";"ae";"I";"A";"Avestan";"";1;"2015-08-25 16:37:53";"2015-08-25 16:46:00";""
"avi";"";"";"";"I";"L";"Avikam";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avk";"";"";"";"I";"C";"Kotava";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avl";"";"";"";"I";"L";"Eastern Egyptian Bedawi Arabic";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avm";"";"";"";"I";"E";"Angkamuthi";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avn";"";"";"";"I";"L";"Avatime";"";0;"2015-08-25 16:37:53";"2015-08-25 16:37:53";""
"avo";"";"";"";"I";"E";"Agavotaguerra";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"avs";"";"";"";"I";"E";"Aushiri";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"avt";"";"";"";"I";"L";"Au";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"avu";"";"";"";"I";"L";"Avokaya";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"avv";"";"";"";"I";"L";"Avá-Canoeiro";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awa";"awa";"awa";"";"I";"L";"Awadhi";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awb";"";"";"";"I";"L";"Awa (Papua New Guinea)";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awc";"";"";"";"I";"L";"Cicipu";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awe";"";"";"";"I";"L";"Awetí";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awg";"";"";"";"I";"E";"Anguthimri";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awh";"";"";"";"I";"L";"Awbono";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awi";"";"";"";"I";"L";"Aekyom";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awk";"";"";"";"I";"E";"Awabakal";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awm";"";"";"";"I";"L";"Arawum";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awn";"";"";"";"I";"L";"Awngi";"";0;"2015-08-25 16:37:54";"2015-08-25 16:37:54";""
"awo";"";"";"";"I";"L";"Awak";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awr";"";"";"";"I";"L";"Awera";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"aws";"";"";"";"I";"L";"South Awyu";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awt";"";"";"";"I";"L";"Araweté";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awu";"";"";"";"I";"L";"Central Awyu";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awv";"";"";"";"I";"L";"Jair Awyu";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"aww";"";"";"";"I";"L";"Awun";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awx";"";"";"";"I";"L";"Awara";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"awy";"";"";"";"I";"L";"Edera Awyu";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"axb";"";"";"";"I";"E";"Abipon";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"axe";"";"";"";"I";"E";"Ayerrerenge";"";0;"2015-08-25 16:37:55";"2015-08-25 16:37:55";""
"axg";"";"";"";"I";"E";"Mato Grosso Arára";"";0;"2015-08-25 16:37:56";"2015-08-25 16:37:56";""
"axk";"";"";"";"I";"L";"Yaka (Central African Republic)";"";0;"2015-08-25 16:37:56";"2015-08-25 16:37:56";""
"axl";"";"";"";"I";"E";"Lower Southern Aranda";"";0;"2015-08-25 16:37:56";"2015-08-25 16:37:56";""
